# Test model set of vertical prisms (x, y, zb, zt, dx, dy, rho)
# Used in examples discussed in the gravprisms documentation
# Horizontal units are km, vertical are meter, density is km/m^3
3.5	26.5	0	137.4	1	1	1385.1
4.5	26.5	0	129.4	1	1	1384.4
5.5	26.5	0	119.8	1	1	1383.5
6.5	26.5	0	108.9	1	1	1382.5
7.5	26.5	0	97.1	1	1	1381.4
8.5	26.5	0	84.5	1	1	1380.2
9.5	26.5	0	71.5	1	1	1378.9
10.5	26.5	0	58.3	1	1	1377.6
11.5	26.5	0	45.3	1	1	1376.2
12.5	26.5	0	32.7	1	1	1374.8
13.5	26.5	0	20.5	1	1	1373.3
-15.5	25.5	0	18	1	1	1373
-14.5	25.5	0	31.7	1	1	1374.7
-13.5	25.5	0	46.4	1	1	1376.3
-12.5	25.5	0	62.1	1	1	1378
-11.5	25.5	0	78.6	1	1	1379.6
-10.5	25.5	0	95.4	1	1	1381.3
-9.5	25.5	0	112.5	1	1	1382.8
-8.5	25.5	0	129.4	1	1	1384.4
-7.5	25.5	0	145.7	1	1	1385.8
-6.5	25.5	0	161.1	1	1	1387.1
-5.5	25.5	0	175.2	1	1	1388.3
-4.5	25.5	0	187.6	1	1	1389.3
-3.5	25.5	0	197.9	1	1	1390.2
-2.5	25.5	0	206	1	1	1390.8
-1.5	25.5	0	211.5	1	1	1391.3
-0.5	25.5	0	214.3	1	1	1391.5
0.5	25.5	0	214.3	1	1	1391.5
1.5	25.5	0	211.5	1	1	1391.3
2.5	25.5	0	206	1	1	1390.8
3.5	25.5	0	197.9	1	1	1390.2
4.5	25.5	0	187.6	1	1	1389.3
5.5	25.5	0	175.2	1	1	1388.3
6.5	25.5	0	161.1	1	1	1387.1
7.5	25.5	0	145.7	1	1	1385.8
8.5	25.5	0	129.4	1	1	1384.4
9.5	25.5	0	112.5	1	1	1382.8
10.5	25.5	0	95.4	1	1	1381.3
11.5	25.5	0	78.6	1	1	1379.6
12.5	25.5	0	62.1	1	1	1378
13.5	25.5	0	46.4	1	1	1376.3
14.5	25.5	0	31.7	1	1	1374.7
15.5	25.5	0	18	1	1	1373
-16.5	24.5	0	25.9	1	1	1374
-15.5	24.5	0	42	1	1	1375.8
-14.5	24.5	0	59.6	1	1	1377.7
-13.5	24.5	0	78.6	1	1	1379.6
-12.5	24.5	0	98.7	1	1	1381.6
-11.5	24.5	0	119.8	1	1	1383.5
-10.5	24.5	0	141.5	1	1	1385.4
-9.5	24.5	0	163.4	1	1	1387.3
-8.5	24.5	0	185	1	1	1389.1
-7.5	24.5	0	206	1	1	1390.8
-6.5	24.5	0	225.8	1	1	1392.4
-5.5	24.5	0	243.8	1	1	1393.9
-4.5	24.5	0	259.8	1	1	1395.1
-3.5	24.5	0	273.1	1	1	1396.1
-2.5	24.5	0	283.4	1	1	1396.9
-1.5	24.5	0	290.5	1	1	1397.4
-0.5	24.5	0	294.1	1	1	1397.7
0.5	24.5	0	294.1	1	1	1397.7
1.5	24.5	0	290.5	1	1	1397.4
2.5	24.5	0	283.4	1	1	1396.9
3.5	24.5	0	273.1	1	1	1396.1
4.5	24.5	0	259.8	1	1	1395.1
5.5	24.5	0	243.8	1	1	1393.9
6.5	24.5	0	225.8	1	1	1392.4
7.5	24.5	0	206	1	1	1390.8
8.5	24.5	0	185	1	1	1389.1
9.5	24.5	0	163.4	1	1	1387.3
10.5	24.5	0	141.5	1	1	1385.4
11.5	24.5	0	119.8	1	1	1383.5
12.5	24.5	0	98.7	1	1	1381.6
13.5	24.5	0	78.6	1	1	1379.6
14.5	24.5	0	59.6	1	1	1377.7
15.5	24.5	0	42	1	1	1375.8
16.5	24.5	0	25.9	1	1	1374
-18.5	23.5	0	16.3	1	1	1372.7
-17.5	23.5	0	32.7	1	1	1374.8
-16.5	23.5	0	51.1	1	1	1376.8
-15.5	23.5	0	71.5	1	1	1378.9
-14.5	23.5	0	93.8	1	1	1381.1
-13.5	23.5	0	117.9	1	1	1383.3
-12.5	23.5	0	143.6	1	1	1385.6
-11.5	23.5	0	170.4	1	1	1387.9
-10.5	23.5	0	197.9	1	1	1390.2
-9.5	23.5	0	225.8	1	1	1392.4
-8.5	23.5	0	253.3	1	1	1394.6
-7.5	23.5	0	280	1	1	1396.6
-6.5	23.5	0	305.1	1	1	1398.5
-5.5	23.5	0	328.1	1	1	1400.3
-4.5	23.5	0	348.3	1	1	1401.7
-3.5	23.5	0	365.2	1	1	1403
-2.5	23.5	0	378.4	1	1	1403.9
-1.5	23.5	0	387.4	1	1	1404.6
-0.5	23.5	0	391.9	1	1	1404.9
0.5	23.5	0	391.9	1	1	1404.9
1.5	23.5	0	387.4	1	1	1404.6
2.5	23.5	0	378.4	1	1	1403.9
3.5	23.5	0	365.2	1	1	1403
4.5	23.5	0	348.3	1	1	1401.7
5.5	23.5	0	328.1	1	1	1400.3
6.5	23.5	0	305.1	1	1	1398.5
7.5	23.5	0	280	1	1	1396.6
8.5	23.5	0	253.3	1	1	1394.6
9.5	23.5	0	225.8	1	1	1392.4
10.5	23.5	0	197.9	1	1	1390.2
11.5	23.5	0	170.4	1	1	1387.9
12.5	23.5	0	143.6	1	1	1385.6
13.5	23.5	0	117.9	1	1	1383.3
14.5	23.5	0	93.8	1	1	1381.1
15.5	23.5	0	71.5	1	1	1378.9
16.5	23.5	0	51.1	1	1	1376.8
17.5	23.5	0	32.7	1	1	1374.8
18.5	23.5	0	16.3	1	1	1372.7
-19.5	22.5	0	19.7	1	1	1373.2
-18.5	22.5	0	37.7	1	1	1375.4
-17.5	22.5	0	58.3	1	1	1377.6
-16.5	22.5	0	81.5	1	1	1379.9
-15.5	22.5	0	107.2	1	1	1382.4
-14.5	22.5	0	135.3	1	1	1384.9
-13.5	22.5	0	165.7	1	1	1387.5
-12.5	22.5	0	197.9	1	1	1390.2
-11.5	22.5	0	231.7	1	1	1392.9
-10.5	22.5	0	266.4	1	1	1395.6
-9.5	22.5	0	301.4	1	1	1398.3
-8.5	22.5	0	336	1	1	1400.8
-7.5	22.5	0	369.6	1	1	1403.3
-6.5	22.5	0	401.2	1	1	1405.5
-5.5	22.5	0	430.1	1	1	1407.6
-4.5	22.5	0	455.6	1	1	1409.3
-3.5	22.5	0	476.9	1	1	1410.8
-2.5	22.5	0	493.5	1	1	1411.9
-1.5	22.5	0	504.8	1	1	1412.7
-0.5	22.5	0	510.5	1	1	1413.1
0.5	22.5	0	510.5	1	1	1413.1
1.5	22.5	0	504.8	1	1	1412.7
2.5	22.5	0	493.5	1	1	1411.9
3.5	22.5	0	476.9	1	1	1410.8
4.5	22.5	0	455.6	1	1	1409.3
5.5	22.5	0	430.1	1	1	1407.6
6.5	22.5	0	401.2	1	1	1405.5
7.5	22.5	0	369.6	1	1	1403.3
8.5	22.5	0	336	1	1	1400.8
9.5	22.5	0	301.4	1	1	1398.3
10.5	22.5	0	266.4	1	1	1395.6
11.5	22.5	0	231.7	1	1	1392.9
12.5	22.5	0	197.9	1	1	1390.2
13.5	22.5	0	165.7	1	1	1387.5
14.5	22.5	0	135.3	1	1	1384.9
15.5	22.5	0	107.2	1	1	1382.4
16.5	22.5	0	81.5	1	1	1379.9
17.5	22.5	0	58.3	1	1	1377.6
18.5	22.5	0	37.7	1	1	1375.4
19.5	22.5	0	19.7	1	1	1373.2
-20.5	21.5	0	21.4	1	1	1373.4
-19.5	21.5	0	40.9	1	1	1375.7
-18.5	21.5	0	63.4	1	1	1378.1
-17.5	21.5	0	89.1	1	1	1380.7
-16.5	21.5	0	117.9	1	1	1383.3
-15.5	21.5	0	150	1	1	1386.2
-14.5	21.5	0	185	1	1	1389.1
-13.5	21.5	0	222.9	1	1	1392.2
-12.5	21.5	0	263	1	1	1395.4
-11.5	21.5	0	305.1	1	1	1398.5
-10.5	21.5	0	348.3	1	1	1401.7
-9.5	21.5	0	391.9	1	1	1404.9
-8.5	21.5	0	435.1	1	1	1407.9
-7.5	21.5	0	476.9	1	1	1410.8
-6.5	21.5	0	516.3	1	1	1413.5
-5.5	21.5	0	552.4	1	1	1415.9
-4.5	21.5	0	584.1	1	1	1418
-3.5	21.5	0	610.7	1	1	1419.7
-2.5	21.5	0	631.3	1	1	1421.1
-1.5	21.5	0	645.4	1	1	1422
-0.5	21.5	0	652.6	1	1	1422.4
0.5	21.5	0	652.6	1	1	1422.4
1.5	21.5	0	645.4	1	1	1422
2.5	21.5	0	631.3	1	1	1421.1
3.5	21.5	0	610.7	1	1	1419.7
4.5	21.5	0	584.1	1	1	1418
5.5	21.5	0	552.4	1	1	1415.9
6.5	21.5	0	516.3	1	1	1413.5
7.5	21.5	0	476.9	1	1	1410.8
8.5	21.5	0	435.1	1	1	1407.9
9.5	21.5	0	391.9	1	1	1404.9
10.5	21.5	0	348.3	1	1	1401.7
11.5	21.5	0	305.1	1	1	1398.5
12.5	21.5	0	263	1	1	1395.4
13.5	21.5	0	222.9	1	1	1392.2
14.5	21.5	0	185	1	1	1389.1
15.5	21.5	0	150	1	1	1386.2
16.5	21.5	0	117.9	1	1	1383.3
17.5	21.5	0	89.1	1	1	1380.7
18.5	21.5	0	63.4	1	1	1378.1
19.5	21.5	0	40.9	1	1	1375.7
20.5	21.5	0	21.4	1	1	1373.4
-21.5	20.5	0	21.4	1	1	1373.4
-20.5	20.5	0	42	1	1	1375.8
-19.5	20.5	0	66.1	1	1	1378.4
-18.5	20.5	0	93.8	1	1	1381.1
-17.5	20.5	0	125.5	1	1	1384
-16.5	20.5	0	161.1	1	1	1387.1
-15.5	20.5	0	200.6	1	1	1390.4
-14.5	20.5	0	243.8	1	1	1393.9
-13.5	20.5	0	290.5	1	1	1397.4
-12.5	20.5	0	340.1	1	1	1401.1
-11.5	20.5	0	391.9	1	1	1404.9
-10.5	20.5	0	445.3	1	1	1408.6
-9.5	20.5	0	499.1	1	1	1412.3
-8.5	20.5	0	552.4	1	1	1415.9
-7.5	20.5	0	604	1	1	1419.3
-6.5	20.5	0	652.6	1	1	1422.4
-5.5	20.5	0	697.1	1	1	1425.3
-4.5	20.5	0	736.2	1	1	1427.8
-3.5	20.5	0	769	1	1	1429.8
-2.5	20.5	0	794.4	1	1	1431.4
-1.5	20.5	0	811.8	1	1	1432.5
-0.5	20.5	0	820.6	1	1	1433
0.5	20.5	0	820.6	1	1	1433
1.5	20.5	0	811.8	1	1	1432.5
2.5	20.5	0	794.4	1	1	1431.4
3.5	20.5	0	769	1	1	1429.8
4.5	20.5	0	736.2	1	1	1427.8
5.5	20.5	0	697.1	1	1	1425.3
6.5	20.5	0	652.6	1	1	1422.4
7.5	20.5	0	604	1	1	1419.3
8.5	20.5	0	552.4	1	1	1415.9
9.5	20.5	0	499.1	1	1	1412.3
10.5	20.5	0	445.3	1	1	1408.6
11.5	20.5	0	391.9	1	1	1404.9
12.5	20.5	0	340.1	1	1	1401.1
13.5	20.5	0	290.5	1	1	1397.4
14.5	20.5	0	243.8	1	1	1393.9
15.5	20.5	0	200.6	1	1	1390.4
16.5	20.5	0	161.1	1	1	1387.1
17.5	20.5	0	125.5	1	1	1384
18.5	20.5	0	93.8	1	1	1381.1
19.5	20.5	0	66.1	1	1	1378.4
20.5	20.5	0	42	1	1	1375.8
21.5	20.5	0	21.4	1	1	1373.4
-22.5	19.5	0	19.7	1	1	1373.2
-21.5	19.5	0	40.9	1	1	1375.7
-20.5	19.5	0	66.1	1	1	1378.4
-19.5	19.5	0	95.4	1	1	1381.3
-18.5	19.5	0	129.4	1	1	1384.4
-17.5	19.5	0	168	1	1	1387.7
-16.5	19.5	0	211.5	1	1	1391.3
-15.5	19.5	0	259.8	1	1	1395.1
-14.5	19.5	0	312.6	1	1	1399.1
-13.5	19.5	0	369.6	1	1	1403.3
-12.5	19.5	0	430.1	1	1	1407.6
-11.5	19.5	0	493.5	1	1	1411.9
-10.5	19.5	0	558.6	1	1	1416.3
-9.5	19.5	0	624.4	1	1	1420.6
-8.5	19.5	0	689.5	1	1	1424.8
-7.5	19.5	0	752.4	1	1	1428.8
-6.5	19.5	0	811.8	1	1	1432.5
-5.5	19.5	0	866.1	1	1	1435.8
-4.5	19.5	0	914	1	1	1438.7
-3.5	19.5	0	954	1	1	1441.1
-2.5	19.5	0	985.1	1	1	1442.9
-1.5	19.5	0	1006.3	1	1	1444.2
-0.5	19.5	0	1017.1	1	1	1444.8
0.5	19.5	0	1017.1	1	1	1444.8
1.5	19.5	0	1006.3	1	1	1444.2
2.5	19.5	0	985.1	1	1	1442.9
3.5	19.5	0	954	1	1	1441.1
4.5	19.5	0	914	1	1	1438.7
5.5	19.5	0	866.1	1	1	1435.8
6.5	19.5	0	811.8	1	1	1432.5
7.5	19.5	0	752.4	1	1	1428.8
8.5	19.5	0	689.5	1	1	1424.8
9.5	19.5	0	624.4	1	1	1420.6
10.5	19.5	0	558.6	1	1	1416.3
11.5	19.5	0	493.5	1	1	1411.9
12.5	19.5	0	430.1	1	1	1407.6
13.5	19.5	0	369.6	1	1	1403.3
14.5	19.5	0	312.6	1	1	1399.1
15.5	19.5	0	259.8	1	1	1395.1
16.5	19.5	0	211.5	1	1	1391.3
17.5	19.5	0	168	1	1	1387.7
18.5	19.5	0	129.4	1	1	1384.4
19.5	19.5	0	95.4	1	1	1381.3
20.5	19.5	0	66.1	1	1	1378.4
21.5	19.5	0	40.9	1	1	1375.7
22.5	19.5	0	19.7	1	1	1373.2
-23.5	18.5	0	16.3	1	1	1372.7
-22.5	18.5	0	37.7	1	1	1375.4
-21.5	18.5	0	63.4	1	1	1378.1
-20.5	18.5	0	93.8	1	1	1381.1
-19.5	18.5	0	129.4	1	1	1384.4
-18.5	18.5	0	170.4	1	1	1387.9
-17.5	18.5	0	217.1	1	1	1391.7
-16.5	18.5	0	269.7	1	1	1395.9
-15.5	18.5	0	328.1	1	1	1400.3
-14.5	18.5	0	391.9	1	1	1404.9
-13.5	18.5	0	460.9	1	1	1409.7
-12.5	18.5	0	534.1	1	1	1414.7
-11.5	18.5	0	610.7	1	1	1419.7
-10.5	18.5	0	689.5	1	1	1424.8
-9.5	18.5	0	769	1	1	1429.8
-8.5	18.5	0	847.7	1	1	1434.7
-7.5	18.5	0	923.8	1	1	1439.3
-6.5	18.5	0	995.6	1	1	1443.5
-5.5	18.5	0	1061.3	1	1	1447.4
-4.5	18.5	0	1119.2	1	1	1450.7
-3.5	18.5	0	1167.6	1	1	1453.5
-2.5	18.5	0	1205.1	1	1	1455.7
-1.5	18.5	0	1230.8	1	1	1457.1
-0.5	18.5	0	1243.9	1	1	1457.9
0.5	18.5	0	1243.9	1	1	1457.9
1.5	18.5	0	1230.8	1	1	1457.1
2.5	18.5	0	1205.1	1	1	1455.7
3.5	18.5	0	1167.6	1	1	1453.5
4.5	18.5	0	1119.2	1	1	1450.7
5.5	18.5	0	1061.3	1	1	1447.4
6.5	18.5	0	995.6	1	1	1443.5
7.5	18.5	0	923.8	1	1	1439.3
8.5	18.5	0	847.7	1	1	1434.7
9.5	18.5	0	769	1	1	1429.8
10.5	18.5	0	689.5	1	1	1424.8
11.5	18.5	0	610.7	1	1	1419.7
12.5	18.5	0	534.1	1	1	1414.7
13.5	18.5	0	460.9	1	1	1409.7
14.5	18.5	0	391.9	1	1	1404.9
15.5	18.5	0	328.1	1	1	1400.3
16.5	18.5	0	269.7	1	1	1395.9
17.5	18.5	0	217.1	1	1	1391.7
18.5	18.5	0	170.4	1	1	1387.9
19.5	18.5	0	129.4	1	1	1384.4
20.5	18.5	0	93.8	1	1	1381.1
21.5	18.5	0	63.4	1	1	1378.1
22.5	18.5	0	37.7	1	1	1375.4
23.5	18.5	0	16.3	1	1	1372.7
-23.5	17.5	0	32.7	1	1	1374.8
-22.5	17.5	0	58.3	1	1	1377.6
-21.5	17.5	0	89.1	1	1	1380.7
-20.5	17.5	0	125.5	1	1	1384
-19.5	17.5	0	168	1	1	1387.7
-18.5	17.5	0	217.1	1	1	1391.7
-17.5	17.5	0	273.1	1	1	1396.1
-16.5	17.5	0	336	1	1	1400.8
-15.5	17.5	0	405.9	1	1	1405.9
-14.5	17.5	0	482.4	1	1	1411.2
-13.5	17.5	0	564.9	1	1	1416.7
-12.5	17.5	0	652.6	1	1	1422.4
-11.5	17.5	0	744.3	1	1	1428.3
-10.5	17.5	0	838.6	1	1	1434.1
-9.5	17.5	0	933.8	1	1	1439.9
-8.5	17.5	0	1028	1	1	1445.4
-7.5	17.5	0	1119.2	1	1	1450.7
-6.5	17.5	0	1205.1	1	1	1455.7
-5.5	17.5	0	1283.8	1	1	1460.1
-4.5	17.5	0	1353	1	1	1464
-3.5	17.5	0	1411	1	1	1467.2
-2.5	17.5	0	1456	1	1	1469.7
-1.5	17.5	0	1486.7	1	1	1471.3
-0.5	17.5	0	1502.3	1	1	1472.2
0.5	17.5	0	1502.3	1	1	1472.2
1.5	17.5	0	1486.7	1	1	1471.3
2.5	17.5	0	1456	1	1	1469.7
3.5	17.5	0	1411	1	1	1467.2
4.5	17.5	0	1353	1	1	1464
5.5	17.5	0	1283.8	1	1	1460.1
6.5	17.5	0	1205.1	1	1	1455.7
7.5	17.5	0	1119.2	1	1	1450.7
8.5	17.5	0	1028	1	1	1445.4
9.5	17.5	0	933.8	1	1	1439.9
10.5	17.5	0	838.6	1	1	1434.1
11.5	17.5	0	744.3	1	1	1428.3
12.5	17.5	0	652.6	1	1	1422.4
13.5	17.5	0	564.9	1	1	1416.7
14.5	17.5	0	482.4	1	1	1411.2
15.5	17.5	0	405.9	1	1	1405.9
16.5	17.5	0	336	1	1	1400.8
17.5	17.5	0	273.1	1	1	1396.1
18.5	17.5	0	217.1	1	1	1391.7
19.5	17.5	0	168	1	1	1387.7
20.5	17.5	0	125.5	1	1	1384
21.5	17.5	0	89.1	1	1	1380.7
22.5	17.5	0	58.3	1	1	1377.6
23.5	17.5	0	32.7	1	1	1374.8
-24.5	16.5	0	25.9	1	1	1374
-23.5	16.5	0	51.1	1	1	1376.8
-22.5	16.5	0	81.5	1	1	1379.9
-21.5	16.5	0	117.9	1	1	1383.3
-20.5	16.5	0	161.1	1	1	1387.1
-19.5	16.5	0	211.5	1	1	1391.3
-18.5	16.5	0	269.7	1	1	1395.9
-17.5	16.5	0	336	1	1	1400.8
-16.5	16.5	0	410.7	1	1	1406.2
-15.5	16.5	0	493.5	1	1	1411.9
-14.5	16.5	0	584.1	1	1	1418
-13.5	16.5	0	681.9	1	1	1424.3
-12.5	16.5	0	785.9	1	1	1430.9
-11.5	16.5	0	894.5	1	1	1437.5
-10.5	16.5	0	1006.3	1	1	1444.2
-9.5	16.5	0	1119.2	1	1	1450.7
-8.5	16.5	0	1230.8	1	1	1457.1
-7.5	16.5	0	1338.9	1	1	1463.2
-6.5	16.5	0	1440.8	1	1	1468.8
-5.5	16.5	0	1534	1	1	1473.9
-4.5	16.5	0	1616.1	1	1	1478.3
-3.5	16.5	0	1684.8	1	1	1482
-2.5	16.5	0	1738.1	1	1	1484.8
-1.5	16.5	0	1774.6	1	1	1486.8
-0.5	16.5	0	1793.1	1	1	1487.7
0.5	16.5	0	1793.1	1	1	1487.7
1.5	16.5	0	1774.6	1	1	1486.8
2.5	16.5	0	1738.1	1	1	1484.8
3.5	16.5	0	1684.8	1	1	1482
4.5	16.5	0	1616.1	1	1	1478.3
5.5	16.5	0	1534	1	1	1473.9
6.5	16.5	0	1440.8	1	1	1468.8
7.5	16.5	0	1338.9	1	1	1463.2
8.5	16.5	0	1230.8	1	1	1457.1
9.5	16.5	0	1119.2	1	1	1450.7
10.5	16.5	0	1006.3	1	1	1444.2
11.5	16.5	0	894.5	1	1	1437.5
12.5	16.5	0	785.9	1	1	1430.9
13.5	16.5	0	681.9	1	1	1424.3
14.5	16.5	0	584.1	1	1	1418
15.5	16.5	0	493.5	1	1	1411.9
16.5	16.5	0	410.7	1	1	1406.2
17.5	16.5	0	336	1	1	1400.8
18.5	16.5	0	269.7	1	1	1395.9
19.5	16.5	0	211.5	1	1	1391.3
20.5	16.5	0	161.1	1	1	1387.1
21.5	16.5	0	117.9	1	1	1383.3
22.5	16.5	0	81.5	1	1	1379.9
23.5	16.5	0	51.1	1	1	1376.8
24.5	16.5	0	25.9	1	1	1374
-25.5	15.5	0	18	1	1	1373
-24.5	15.5	0	42	1	1	1375.8
-23.5	15.5	0	71.5	1	1	1378.9
-22.5	15.5	0	107.2	1	1	1382.4
-21.5	15.5	0	150	1	1	1386.2
-20.5	15.5	0	200.6	1	1	1390.4
-19.5	15.5	0	259.8	1	1	1395.1
-18.5	15.5	0	328.1	1	1	1400.3
-17.5	15.5	0	405.9	1	1	1405.9
-16.5	15.5	0	493.5	1	1	1411.9
-15.5	15.5	0	590.7	1	1	1418.4
-14.5	15.5	0	697.1	1	1	1425.3
-13.5	15.5	0	811.8	1	1	1432.5
-12.5	15.5	0	933.8	1	1	1439.9
-11.5	15.5	0	1061.3	1	1	1447.4
-10.5	15.5	0	1192.5	1	1	1454.9
-9.5	15.5	0	1324.9	1	1	1462.4
-8.5	15.5	0	1456	1	1	1469.7
-7.5	15.5	0	1582.8	1	1	1476.5
-6.5	15.5	0	1702.4	1	1	1482.9
-5.5	15.5	0	1811.8	1	1	1488.7
-4.5	15.5	0	1908.1	1	1	1493.7
-3.5	15.5	0	1988.7	1	1	1497.9
-2.5	15.5	0	2051.3	1	1	1501.1
-1.5	15.5	0	2094	1	1	1503.3
-0.5	15.5	0	2115.8	1	1	1504.4
0.5	15.5	0	2115.8	1	1	1504.4
1.5	15.5	0	2094	1	1	1503.3
2.5	15.5	0	2051.3	1	1	1501.1
3.5	15.5	0	1988.7	1	1	1497.9
4.5	15.5	0	1908.1	1	1	1493.7
5.5	15.5	0	1811.8	1	1	1488.7
6.5	15.5	0	1702.4	1	1	1482.9
7.5	15.5	0	1582.8	1	1	1476.5
8.5	15.5	0	1456	1	1	1469.7
9.5	15.5	0	1324.9	1	1	1462.4
10.5	15.5	0	1192.5	1	1	1454.9
11.5	15.5	0	1061.3	1	1	1447.4
12.5	15.5	0	933.8	1	1	1439.9
13.5	15.5	0	811.8	1	1	1432.5
14.5	15.5	0	697.1	1	1	1425.3
15.5	15.5	0	590.7	1	1	1418.4
16.5	15.5	0	493.5	1	1	1411.9
17.5	15.5	0	405.9	1	1	1405.9
18.5	15.5	0	328.1	1	1	1400.3
19.5	15.5	0	259.8	1	1	1395.1
20.5	15.5	0	200.6	1	1	1390.4
21.5	15.5	0	150	1	1	1386.2
22.5	15.5	0	107.2	1	1	1382.4
23.5	15.5	0	71.5	1	1	1378.9
24.5	15.5	0	42	1	1	1375.8
25.5	15.5	0	18	1	1	1373
-25.5	14.5	0	31.7	1	1	1374.7
-24.5	14.5	0	59.6	1	1	1377.7
-23.5	14.5	0	93.8	1	1	1381.1
-22.5	14.5	0	135.3	1	1	1384.9
-21.5	14.5	0	185	1	1	1389.1
-20.5	14.5	0	243.8	1	1	1393.9
-19.5	14.5	0	312.6	1	1	1399.1
-18.5	14.5	0	391.9	1	1	1404.9
-17.5	14.5	0	482.4	1	1	1411.2
-16.5	14.5	0	584.1	1	1	1418
-15.5	14.5	0	697.1	1	1	1425.3
-14.5	14.5	0	820.6	1	1	1433
-13.5	14.5	0	954	1	1	1441.1
-12.5	14.5	0	1095.7	1	1	1449.4
-11.5	14.5	0	1243.9	1	1	1457.9
-10.5	14.5	0	1396.3	1	1	1466.4
-9.5	14.5	0	1550.1	1	1	1474.8
-8.5	14.5	0	1702.4	1	1	1482.9
-7.5	14.5	0	1849.7	1	1	1490.7
-6.5	14.5	0	1988.7	1	1	1497.9
-5.5	14.5	0	2115.8	1	1	1504.4
-4.5	14.5	0	2227.7	1	1	1510
-3.5	14.5	0	2321.3	1	1	1514.7
-2.5	14.5	0	2394	1	1	1518.4
-1.5	14.5	0	2443.7	1	1	1520.8
-0.5	14.5	0	2468.9	1	1	1522.1
0.5	14.5	0	2468.9	1	1	1522.1
1.5	14.5	0	2443.7	1	1	1520.8
2.5	14.5	0	2394	1	1	1518.4
3.5	14.5	0	2321.3	1	1	1514.7
4.5	14.5	0	2227.7	1	1	1510
5.5	14.5	0	2115.8	1	1	1504.4
6.5	14.5	0	1988.7	1	1	1497.9
7.5	14.5	0	1849.7	1	1	1490.7
8.5	14.5	0	1702.4	1	1	1482.9
9.5	14.5	0	1550.1	1	1	1474.8
10.5	14.5	0	1396.3	1	1	1466.4
11.5	14.5	0	1243.9	1	1	1457.9
12.5	14.5	0	1095.7	1	1	1449.4
